description,link,store,price
"placa de vídeo powercolor fighter radeon rx 6600, 8gb, gddr6, fsr, ray tracing, axrx 6600 8gbd6-3dh",https://www.terabyteshop.com.br/produto/20433/placa-de-video-powercolor-fighter-radeon-rx-6600-8gb-gddr6-fsr-ray-tracing-axrx-6600-8gbd6-3dh,Terabyte,"R$ 2.499,00"
"placa de vídeo gainward nvidia geforce rtx 3050 pegasus, lhr, 8gb, gddr6, dlss, ray tracing, ne63050019p",https://www.terabyteshop.com.br/produto/20407/placa-de-video-gainward-geforce-rtx-3050-pegasus-8gb-gddr6-dlss-ray-tracing-ne63050019p1-190ae,Terabyte,"R$ 2.359,00"
"placa de vídeo gainward geforce rtx 3050 ghost, lhr, 8gb, gddr6, dlss, ray tracing, ne63050019p1-190ab",https://www.terabyteshop.com.br/produto/20288/placa-de-video-gainward-geforce-rtx-3050-ghost-8gb-gddr6-dlss-ray-tracing-ne63050019p1-190ab,Terabyte,"R$ 2.159,00"
"placa de vídeo palit geforce rtx 3050 stormx, lhr, 8gb, gddr6, dlss, ray tracing, ne63050019p1-190af",https://www.terabyteshop.com.br/produto/20257/placa-de-video-palit-geforce-rtx-3050-stormx-8gb-gddr6-dlss-ray-tracing-ne63050019p1-190a,Terabyte,"R$ 2.289,00"
"placa de vídeo asus nvidia geforce rtx 3050 dual oc edition, lhr, 8gb, gddr6, dlss, ray tracing, dual-rt",https://www.terabyteshop.com.br/produto/20253/placa-de-video-asus-geforce-rtx-3050-dual-oc-edition-8gb-gddr6-dlss-ray-tracing,Terabyte,"R$ 2.299,00"
"placa de vídeo powercolor fighter radeon rx 6600 xt, 8gb, gddr6, fsr, ray tracing, axrx 6600xt 8gbd6-3dh",https://www.terabyteshop.com.br/produto/19959/placa-de-video-powercolor-fighter-radeon-rx-6600-xt-8gb-gddr6-fsr-ray-tracing-axrx-6600xt-8gbd6-3dh,Terabyte,"R$ 2.999,00"
"placa de vídeo leadtek winfast nvidia geforce rtx 3060, hurricane, lhr, 12gb, gddr6, dlss, ray trancing,",https://www.terabyteshop.com.br/produto/17444/placa-de-video-winfast-geforce-rtx-3060-hurricane-12gb-gddr6-192bits,Terabyte,"R$ 2.999,00"
"placa de vídeo powercolor radeon rx 6900 xt red devil, 16gb, gddr6, fsr, ray tracing, axrx 6900xt 16gbd6",https://www.terabyteshop.com.br/produto/16688/placa-de-video-powercolor-radeon-rx-6900-xt-16gb-gddr6-256bit-axrx-6900xt-16gbd6-3dheoc,Terabyte,"R$ 6.599,00"
"placa de video asus, geforce, gtx 1050 ti dual oc cerberus, 4gb, gddr5, 128bit, cerberus-gtx1050ti-o4g",https://www.terabyteshop.com.br/produto/10407/placa-de-video-asus-geforce-gtx-1050-ti-oc-4gb-cerberus-gtx1050ti-o4g-gddr5-pci-exp,Terabyte,"R$ 1.299,00"
"placa de vídeo biostar nvidia geforce gt 610, 2gb, ddr3, 64bit, vn6103nhx6",https://www.terabyteshop.com.br/produto/18165/placa-de-video-biostar-geforce-gt-610-2gb-ddr3-64bit-vn6103thx6,Terabyte,"R$ 299,00"
"placa de vídeo afox radeon rx 550, 4gb, gddr5, afrx550-4096d5h4-v6",https://www.terabyteshop.com.br/produto/20487/placa-de-video-afox-radeon-rx-550-4gb-gddr5-afrx550-4096d5h4-v6,Terabyte,"R$ 899,00"
"placa de vídeo msi nvidia geforce rtx 3060 ti twin fan 8g oc lhr, gddr6, dlss, ray tracing, 912-v809-387",https://www.terabyteshop.com.br/produto/21586/placa-de-video-msi-nvidia-geforce-rtx-3060-ti-twin-fan-8g-oc-lhr-gddr6-dlss-ray-tracing,Terabyte,"R$ 3.389,00"
"placa de vídeo msi nvidia geforce gtx 1660 super ventus xs, 6gb, gddr6, 192bits, 912-v375-427",https://www.terabyteshop.com.br/produto/21809/placa-de-video-msi-nvidia-geforce-gtx-1660-super-ventus-xs-6gb-gddr6-192bits-912-v375-427,Terabyte,"R$ 1.799,00"
"placa de vídeo msi nvidia geforce rtx 3070 ventus 2x oc, lhr, 8gb, gddr6, dlss, ray tracing, 912-v390-28",https://www.terabyteshop.com.br/produto/21788/placa-de-video-msi-nvidia-geforce-rtx-3070-ventus-2x-oc-lhr-8gb-gddr6-dlss-ray-tracing-912-v390-280,Terabyte,"R$ 3.699,00"
"placa de vídeo superframe radeon rx 550 4gb, dual fan gddr5, rx550/4gd5p8dip",https://www.terabyteshop.com.br/produto/21729/placa-de-video-superframe-radeon-rx-550-4gb-dual-fan-gddr5-rx5504gd5p8dip,Terabyte,"R$ 689,00"
"placa de vídeo asrock amd radeon rx 6750 xt challenger pro 12gb oc, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21639/placa-de-video-asrock-amd-radeon-rx-6750-xt-challenger-pro-12gb-oc-gddr6-fsr-ray-tracing,Terabyte,"R$ 4.249,00"
"placa de vídeo gainward nvidia geforce rtx 3060 ti ghost oc, lhr, 8gb, gddr6, dlss, ray tracing, ne6306t",https://www.terabyteshop.com.br/produto/21582/placa-de-video-gainward-nvidia-geforce-rtx-3060-ti-ghost-oc-lhr-8gb-gddr6-dlss-ray-tracing-ne6306ts19p2-190ab,Terabyte,"R$ 3.499,00"
"placa de vídeo sapphire amd radeon rx 6950 xt nitro+, 16gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21441/placa-de-video-sapphire-amd-radeon-rx-6950-xt-nitro-16gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 9.299,00"
"placa de vídeo sapphire amd radeon rx 6750 xt nitro+, 12gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21442/placa-de-video-sapphire-amd-radeon-rx-6750-xt-nitro-12gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 4.599,00"
"placa de vídeo sapphire amd radeon rx 6750 xt pulse, 12gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21443/placa-de-video-sapphire-amd-radeon-rx-6750-xt-pulse-12gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 4.399,00"
"placa de vídeo sapphire amd radeon rx 6650 xt pulse, 8gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21445/placa-de-video-sapphire-amd-radeon-rx-6650-xt-pulse-8gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 2.799,00"
"placa de vídeo powercolor red devil radeon rx 6750 xt, 12gb, gddr6, fsr, ray tracing, axrx 6750xt 12gbd6",https://www.terabyteshop.com.br/produto/21435/placa-de-video-powercolor-red-devil-radeon-rx-6750-xt-12gb-gddr6-fsr-ray-tracing-axrx-6750xt-12gbd6-3dheoc,Terabyte,"R$ 4.299,00"
"placa de vídeo powercolor hellhound amd radeon rx 6650 xt, 8gb, gddr6, fsr, ray tracing, axrx 6650 xt 8g",https://www.terabyteshop.com.br/produto/21437/placa-de-video-powercolor-hellhound-amd-radeon-rx-6650-xt-8gb-gddr6-fsr-ray-tracing-axrx-6650-xt-8gbd6-3dhloc,Terabyte,"R$ 2.799,00"
"placa de vídeo sapphire amd radeon rx 6950 xt nitro+ pure, 16gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21439/placa-de-video-sapphire-amd-radeon-rx-6950-xt-nitro-pure-16gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 9.599,00"
"placa de vídeo gigabyte geforce rtx 3070 ti vision oc 8g, lhr, 8gb, gddr6, dlss, ray tracing, gv-n307tvi",https://www.terabyteshop.com.br/produto/21382/placa-de-video-gigabyte-geforce-rtx-3070-ti-vision-oc-8g-lhr-8gb-gddr6-dlss-ray-tracing-gv-n307tvision-oc-8gd,Terabyte,"R$ 5.499,00"
"placa de vídeo gigabyte geforce gt 730, 2gb, gddr3, 64bit, gv-n730d3-2gi",https://www.terabyteshop.com.br/produto/21384/placa-de-video-gigabyte-geforce-gt-730-2gb-gddr3-64bit-gv-n730d5-2gi,Terabyte,"R$ 499,00"
"placa de vídeo msi amd radeon rx 6600 xt gaming x, 8gb gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21367/placa-de-video-msi-radeon-rx-6600-xt-gaming-x-8gb-gddr6,Terabyte,"R$ 2.999,00"
"placa de vídeo msi amd radeon, rx 6600 xt mech 2x, oc, 8gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21368/placa-de-video-msi-amd-radeon-rx-6600-xt-mech-2x-oc-8gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 2.789,00"
"placa de vídeo msi amd radeon, rx 6700 xt mech 2x, 12gb, oc, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/21359/placa-de-video-msi-amd-radeon-rx-6700-xt-mech-2x-12gb-oc-gddr6-fsr-ray-tracing,Terabyte,"R$ 3.499,00"
