description,link,store,price
"placa de video, gpu, nv, rtx2060, 6gb, g6, 192b, pny",https://www.kabum.com.br/produto/172401/placa-de-video-gpu-nv-rtx2060-6gb-g6-192b-pny,Kabum,"6.589,97"
"placa de video, gpu, nv, gtx 1650, 4gb, ddr5, 128bits, af1650-4096d6h1 afox",https://www.kabum.com.br/produto/172404/placa-de-video-gpu-nv-gtx-1650-4gb-ddr5-128bits-af1650-4096d6h1-afox,Kabum,"3.769,21"
placa de vídeo gainward geforce rtx 3060 pegasus 12gb gddr6 - ne63060019k9-190ae,https://www.kabum.com.br/produto/170471/placa-de-video-gainward-geforce-rtx-3060-pegasus-12gb-gddr6-ne63060019k9-190ae,Kabum,"3.780,00"
"placa de vídeo galax geforce gtx 1660, super 6gb, gddr6, 192bit - 60srl7dsy91s",https://www.kabum.com.br/produto/171588/placa-de-video-galax-geforce-gtx-1660-super-6gb-gddr6-192bit-60srl7dsy91s,Kabum,"2.137,49"
"placa de video, gtx 750, ddr5, 4gb, 128bits, af750-4096d5l4 afox",https://www.kabum.com.br/produto/172420/placa-de-video-gtx-750-ddr5-4gb-128bits-af750-4096d5l4-afox,Kabum,"1.161,87"
"placa de video powercolor radeon red devil rx 6900xt 16gb, gddr6 axrx 6900xt 16gbd6-3dhe/oc",https://www.kabum.com.br/produto/172577/placa-de-video-powercolor-radeon-red-devil-rx-6900xt-16gb-gddr6-axrx-6900xt-16gbd6-3dhe-oc,Kabum,"11.899,15"
"placa de vídeo asus geforce rtx 3060 oc edition, 12gb, gddr6, 192 bits - dual-rtx3060-o12g",https://www.kabum.com.br/produto/164947/placa-de-video-asus-geforce-rtx-3060-oc-edition-12gb-gddr6-192-bits-dual-rtx3060-o12g,Kabum,"6.999,00"
placa de vídeo geforce gtx 1650 nb 4gb ddr6 - colorful,https://www.kabum.com.br/produto/175065/placa-de-video-geforce-gtx-1650-nb-4gb-ddr6-colorful,Kabum,"1.529,15"
"placa de vídeo asus geforce rtx 2060, 6gb, gddr6, 192 bits - dual-rtx2060-o6g-evo",https://www.kabum.com.br/produto/165054/placa-de-video-asus-geforce-rtx-2060-6gb-gddr6-192-bits-dual-rtx2060-o6g-evo,Kabum,"4.415,88"
"placa de vídeo, galax, geforce rtx 3060 (1-click oc) lhr, 15 gbps, 12gb gddr6, ray tracing, dlss - 36nol7md1voc",https://www.kabum.com.br/produto/174762/placa-de-video-galax-geforce-rtx-3060-1-click-oc-lhr-15-gbps-12gb-gddr6-ray-tracing-dlss-36nol7md1voc,Kabum,"3.344,00"
